project_id,start_date,end_date,planned_duration_days,actual_duration_days,team_size,num_bugs,num_change_requests,delivery_delay_days,budget_overrun_pct,predicted_risk
P10800,2020-01-30,2020-07-14,154,166,29,41,16,12,0.1,High
P23860,2021-05-21,2021-09-15,125,117,20,96,2,-8,0.53,High
P51251,2024-02-15,2024-06-30,102,136,12,16,5,34,0.17,High
P39758,2022-12-22,2023-09-26,234,278,5,13,14,44,0.46,High
P35368,2022-07-15,2023-03-13,214,241,28,98,10,27,0.15,Medium
P18075,2020-10-21,2021-06-17,223,239,27,41,2,16,0.46,High
P59710,2024-12-20,2025-08-07,238,230,27,50,8,-8,0.4,High
P33640,2022-05-13,2022-09-23,109,133,21,58,9,24,0.52,High
P56913,2024-09-09,2025-02-09,123,153,5,25,18,30,0.07,High
P42822,2023-04-13,2023-12-21,212,252,8,59,15,40,0.25,High
P22800,2021-04-12,2021-11-13,163,215,14,31,18,52,0.15,High
P11561,2020-02-27,2020-06-10,70,104,11,87,18,34,-0.07,High
P25830,2021-08-01,2022-01-29,191,181,28,96,9,-10,0.35,High
P22236,2021-03-22,2021-08-26,125,157,13,77,8,32,0.16,High
P50844,2024-01-31,2024-05-17,108,107,29,96,13,-1,0.56,High
P35680,2022-07-26,2023-03-17,178,234,18,29,4,56,0.09,High
P21909,2021-03-10,2021-09-08,212,182,7,32,11,-30,-0.01,High
P24656,2021-06-19,2022-02-10,212,236,8,88,16,24,0.24,High
P22013,2021-03-14,2021-05-30,107,77,23,84,0,-30,0.23,High
P16718,2020-09-02,2020-12-20,89,109,19,37,14,20,0.11,High
P15338,2020-07-13,2021-01-03,167,174,6,64,13,7,-0.06,High
P16774,2020-09-04,2021-01-20,115,138,26,7,15,23,0.16,High
P27913,2021-10-16,2022-04-15,187,181,26,9,18,-6,0.42,High
P54692,2024-06-20,2024-10-28,81,130,29,75,11,49,0.51,High
P34815,2022-06-25,2022-09-27,62,94,11,30,16,32,0.03,High
P25604,2021-07-23,2021-12-15,122,145,14,47,12,23,0.54,High
P25990,2021-08-06,2021-12-03,108,119,15,26,12,11,0.47,High
P42717,2023-04-09,2023-07-05,105,87,7,61,12,-18,0.23,High
P10778,2020-01-29,2020-04-07,89,69,15,12,1,-20,0.39,High
P39624,2022-12-17,2023-03-10,105,83,23,63,15,-22,0.07,High
P31565,2022-02-26,2022-10-23,217,239,8,39,11,22,-0.09,High
P28478,2021-11-05,2022-05-01,187,177,22,32,15,-10,0.49,High
P29478,2021-12-12,2022-03-29,99,107,28,32,3,8,0.04,Low
P41783,2023-03-06,2023-08-22,166,169,27,56,11,3,0.3,High
P12251,2020-03-23,2020-07-24,91,123,5,72,2,32,0.2,High
P19380,2020-12-08,2021-07-08,168,212,7,12,3,44,0.0,High
P51500,2024-02-24,2024-09-24,173,213,23,29,12,40,0.16,High
P54805,2024-06-24,2025-03-07,201,256,7,45,0,55,0.06,High
P39501,2022-12-13,2023-04-27,115,135,7,28,13,20,-0.06,High
P47000,2023-09-13,2024-03-11,165,180,25,20,5,15,-0.03,Medium
P46205,2023-08-15,2024-04-16,211,245,28,19,7,34,0.12,High
P30573,2022-01-21,2022-05-31,122,130,18,50,4,8,0.01,Low
P32819,2022-04-13,2022-10-26,141,196,17,90,17,55,0.13,High
P18317,2020-10-30,2021-02-15,81,108,11,10,9,27,0.36,High
P25767,2021-07-29,2022-04-09,224,254,24,68,18,30,0.39,High
P14306,2020-06-06,2021-01-16,207,224,7,19,5,17,0.09,Medium
P47674,2023-10-07,2024-02-05,87,121,9,58,1,34,0.25,High
P47986,2023-10-19,2024-06-22,230,247,26,99,8,17,0.37,High
P43299,2023-05-01,2023-10-21,126,173,11,28,3,47,0.29,High
P53480,2024-05-06,2024-12-29,217,237,23,86,13,20,0.3,High
P38322,2022-10-31,2023-04-11,164,162,5,85,6,-2,0.49,High
P13047,2020-04-21,2020-08-31,100,132,15,26,9,32,-0.01,High
P14168,2020-06-01,2020-09-29,68,120,9,56,10,52,0.06,High
P35711,2022-07-27,2023-05-17,238,294,24,51,3,56,-0.09,High
P58580,2024-11-09,2025-02-03,94,86,6,14,3,-8,0.27,High
P47085,2023-09-16,2024-02-15,93,152,11,9,3,59,-0.05,High
P18567,2020-11-08,2021-04-19,136,162,12,54,13,26,0.16,High
P43457,2023-05-06,2023-12-24,198,232,24,2,16,34,-0.05,High
P14478,2020-06-12,2020-11-04,87,145,6,38,11,58,0.14,High
P11843,2020-03-08,2020-10-30,186,236,9,46,10,50,0.05,High
P36369,2022-08-21,2023-01-15,134,147,23,34,15,13,0.31,High
P59530,2024-12-13,2025-08-25,239,255,18,26,17,16,0.46,High
P51543,2024-02-26,2024-05-26,91,90,15,5,5,-1,0.17,Medium
P51511,2024-02-25,2024-07-31,180,157,7,16,10,-23,0.47,High
P36276,2022-08-17,2023-01-09,160,145,29,63,14,-15,0.5,High
P21054,2021-02-07,2021-08-14,183,188,13,29,6,5,0.57,High
P13802,2020-05-18,2020-09-11,80,116,28,20,8,36,-0.07,High
P23158,2021-04-25,2021-08-01,125,98,13,46,7,-27,0.4,High
P39044,2022-11-26,2023-02-20,89,86,20,90,0,-3,0.54,High
P55156,2024-07-07,2024-11-20,152,136,22,44,7,-16,0.34,High
P13382,2020-05-03,2020-07-22,107,80,18,20,12,-27,0.16,High
P18628,2020-11-11,2021-03-21,76,130,26,47,2,54,0.31,High
P23526,2021-05-08,2022-01-12,213,249,23,53,19,36,0.44,High
P36596,2022-08-29,2023-04-16,200,230,10,56,8,30,0.32,High
P28833,2021-11-18,2022-03-27,144,129,16,37,6,-15,0.13,Medium
P18355,2020-11-01,2021-05-11,201,191,22,40,14,-10,0.34,High
P22663,2021-04-07,2021-12-04,236,241,24,11,13,5,0.49,High
P11536,2020-02-26,2020-05-26,113,90,20,15,11,-23,0.25,High
P46548,2023-08-27,2024-03-23,180,209,6,97,18,29,0.3,High
P31407,2022-02-20,2022-08-27,217,188,28,78,12,-29,0.24,High
P34526,2022-06-14,2022-10-08,140,116,12,92,6,-24,0.52,High
P36637,2022-08-30,2022-12-20,136,112,14,60,15,-24,0.05,High
P20012,2020-12-31,2021-07-15,176,196,17,13,8,20,0.36,High
P34721,2022-06-21,2022-11-13,169,145,16,72,13,-24,0.54,High
P42758,2023-04-11,2023-11-15,165,218,21,79,5,53,-0.05,High
P40692,2023-01-25,2023-07-26,146,182,18,11,18,36,0.17,High
P28798,2021-11-17,2022-02-04,107,79,29,74,1,-28,0.35,High
P23761,2021-05-17,2021-09-21,73,127,17,22,15,54,0.55,High
P21498,2021-02-23,2021-10-29,193,248,18,70,16,55,0.45,High
P49854,2023-12-26,2024-03-24,78,89,17,19,1,11,0.34,High
P16988,2020-09-12,2021-03-10,166,179,13,10,17,13,-0.02,High
P16685,2020-09-01,2021-02-15,130,167,22,72,3,37,0.11,High
P21594,2021-02-27,2021-09-10,187,195,18,22,16,8,0.3,High
P59686,2024-12-19,2025-07-06,209,199,28,7,3,-10,0.5,High
P27673,2021-10-07,2022-01-31,93,116,7,7,1,23,0.3,High
P19392,2020-12-09,2021-05-09,175,151,20,76,16,-24,-0.1,High
P37633,2022-10-06,2023-01-09,79,95,19,95,17,16,0.52,High
P52294,2024-03-24,2024-11-26,222,247,17,68,14,25,0.21,High
P37784,2022-10-11,2023-07-15,224,277,20,13,3,53,-0.09,High
P20754,2021-01-27,2021-09-18,184,234,22,83,19,50,0.51,High
P12933,2020-04-17,2020-10-31,214,197,20,6,7,-17,0.12,Medium
P45473,2023-07-19,2023-10-23,83,96,9,43,7,13,0.03,Medium
P15325,2020-07-13,2021-02-09,202,211,5,61,10,9,0.44,High
P33478,2022-05-07,2023-01-13,233,251,18,64,1,18,0.08,Medium
P57408,2024-09-27,2025-04-14,183,199,15,48,19,16,0.59,High
P58682,2024-11-12,2025-05-06,179,175,14,39,6,-4,0.35,High
P21226,2021-02-13,2021-09-11,164,210,29,5,12,46,0.34,High
P54566,2024-06-15,2024-12-02,177,170,15,34,18,-7,0.59,High
P13718,2020-05-15,2020-11-04,198,173,6,31,12,-25,0.13,High
P54083,2024-05-28,2024-11-30,151,186,17,65,18,35,0.53,High
P37883,2022-10-15,2023-04-04,188,171,6,53,17,-17,0.29,High
P41121,2023-02-10,2023-08-21,164,192,14,24,4,28,0.22,High
P49380,2023-12-09,2024-04-26,95,139,8,53,8,44,0.35,High
P49344,2023-12-07,2024-07-03,150,209,16,92,11,59,0.41,High
P56444,2024-08-23,2025-04-21,195,241,24,1,14,46,0.27,High
P15562,2020-07-22,2020-10-31,84,101,26,31,18,17,0.23,High
P56711,2024-09-01,2025-03-01,185,181,26,91,11,-4,0.48,High
P21785,2021-03-06,2021-11-11,231,250,26,96,18,19,0.29,High
P44574,2023-06-16,2024-02-15,237,244,18,87,13,7,0.28,High
P20360,2021-01-13,2021-07-25,177,193,29,28,3,16,0.57,High
P30385,2022-01-14,2022-04-25,110,101,28,88,0,-9,-0.04,Low
P40716,2023-01-26,2023-05-08,75,102,28,97,7,27,0.37,High
P49410,2023-12-10,2024-05-05,152,147,8,90,1,-5,0.26,High
P27128,2021-09-17,2022-01-07,95,112,28,53,9,17,0.39,High
P11972,2020-03-13,2020-11-17,234,249,8,7,6,15,0.5,High
P29016,2021-11-25,2022-07-16,232,233,14,97,9,1,0.52,High
P22588,2021-04-04,2021-10-27,154,206,22,85,4,52,0.41,High
P32310,2022-03-25,2022-06-16,108,83,5,77,10,-25,0.01,Low
P13174,2020-04-25,2020-09-18,128,146,28,99,10,18,0.08,Medium
P29020,2021-11-25,2022-03-06,86,101,19,10,6,15,-0.06,Medium
P40690,2023-01-25,2023-04-06,100,71,12,80,5,-29,0.11,Medium
P37912,2022-10-16,2023-04-18,135,184,15,65,2,49,0.09,High
P20133,2021-01-05,2021-06-19,193,165,19,74,16,-28,0.56,High
P49328,2023-12-07,2024-03-19,124,103,8,70,11,-21,0.22,High
P26669,2021-08-31,2022-05-02,207,244,11,0,5,37,0.4,High
P49159,2023-12-01,2024-01-25,62,55,14,61,4,-7,0.55,High
P46562,2023-08-28,2023-12-17,128,111,29,75,19,-17,-0.02,High
P28222,2021-10-27,2022-04-06,186,161,26,40,0,-25,0.25,High
P40458,2023-01-17,2023-07-15,190,179,21,39,19,-11,0.08,High
P35592,2022-07-23,2022-12-18,100,148,18,32,8,48,0.36,High
P42678,2023-04-08,2023-07-20,66,103,29,84,16,37,-0.02,High
P38802,2022-11-17,2023-07-13,226,238,14,81,3,12,0.12,Medium
P11880,2020-03-09,2020-10-01,153,206,26,62,1,53,0.49,High
P26675,2021-08-31,2022-01-26,168,148,27,33,6,-20,0.49,High
P37558,2022-10-03,2023-01-01,86,90,22,96,2,4,-0.07,Low
P22814,2021-04-12,2021-08-10,93,120,5,39,9,27,0.48,High
P56483,2024-08-24,2025-02-19,151,179,17,77,14,28,0.03,High
P50808,2024-01-30,2024-06-15,167,137,16,1,1,-30,0.07,Low
P37236,2022-09-21,2023-04-05,185,196,19,34,8,11,0.34,High
P23594,2021-05-11,2021-07-10,67,60,26,5,6,-7,0.43,High
P12162,2020-03-19,2020-10-11,154,206,14,3,6,52,0.28,High
P41170,2023-02-12,2023-10-07,189,237,25,22,13,48,0.43,High
P31420,2022-02-21,2022-10-15,180,236,8,82,6,56,-0.04,High
P33598,2022-05-11,2022-10-12,163,154,9,12,8,-9,0.39,High
P52056,2024-03-15,2024-10-26,187,225,5,78,16,38,0.41,High
P36337,2022-08-19,2022-11-25,121,98,12,70,14,-23,0.47,High
P49054,2023-11-27,2024-07-13,215,229,11,3,19,14,0.48,High
P33955,2022-05-24,2022-11-22,162,182,18,83,16,20,0.33,High
P17432,2020-09-28,2021-01-15,86,109,18,20,17,23,0.6,High
P46346,2023-08-20,2023-11-08,83,80,23,16,10,-3,0.31,High
P42992,2023-04-19,2023-09-02,95,136,8,74,2,41,0.42,High
P17791,2020-10-11,2021-04-24,199,195,11,38,5,-4,0.51,High
P18544,2020-11-08,2021-03-12,66,124,21,89,16,58,0.47,High
P37283,2022-09-23,2023-01-12,136,111,23,93,7,-25,-0.1,Low
P26651,2021-08-31,2022-04-09,195,221,29,70,2,26,0.03,Medium
P46360,2023-08-20,2024-04-23,208,247,19,85,8,39,0.45,High
P45068,2023-07-04,2024-02-04,171,215,24,60,19,44,-0.03,High
P14544,2020-06-14,2020-11-22,155,161,25,81,13,6,0.01,High
P34557,2022-06-15,2022-11-16,101,154,26,66,4,53,-0.03,High
P11375,2020-02-20,2020-08-15,132,177,5,15,13,45,0.42,High
P33619,2022-05-12,2022-11-21,152,193,25,72,11,41,0.56,High
P15565,2020-07-22,2020-12-20,175,151,15,50,7,-24,0.37,High
P37944,2022-10-17,2023-05-12,217,207,25,88,17,-10,0.28,High
P36814,2022-09-06,2023-02-06,165,153,22,85,7,-12,0.1,Low
P34922,2022-06-29,2022-12-05,142,159,21,28,10,17,0.3,High
P49890,2023-12-27,2024-07-14,208,200,15,60,2,-8,0.46,High
P37312,2022-09-24,2023-01-25,140,123,21,29,14,-17,0.38,High
P35980,2022-08-06,2023-02-19,207,197,27,75,8,-10,0.21,High
P21759,2021-03-05,2021-05-12,68,68,19,44,7,0,0.01,Low
P37929,2022-10-16,2022-12-27,66,72,28,91,14,6,0.59,High
P47151,2023-09-18,2024-01-27,80,131,25,31,17,51,0.25,High
P36247,2022-08-16,2023-01-18,160,155,19,64,19,-5,0.18,High
P33869,2022-05-21,2022-09-22,97,124,17,94,15,27,0.52,High
P31827,2022-03-08,2022-07-18,101,132,20,4,12,31,0.26,High
P38363,2022-11-01,2023-07-23,215,264,23,83,8,49,0.28,High
P24736,2021-06-22,2021-09-02,79,72,11,69,1,-7,0.3,High
P57136,2024-09-17,2025-03-10,180,174,26,77,18,-6,0.04,High
P40060,2023-01-02,2023-05-04,136,122,7,1,19,-14,0.46,High
P35774,2022-07-30,2022-12-02,97,125,7,14,4,28,0.41,High
P33592,2022-05-11,2022-09-27,124,139,17,22,2,15,0.12,Medium
P55552,2024-07-21,2025-04-18,220,271,9,48,10,51,-0.06,High
P45963,2023-08-06,2023-09-26,70,51,24,27,11,-19,0.12,High
P29858,2021-12-26,2022-06-01,156,157,21,21,0,1,0.49,High
P10755,2020-01-28,2020-06-19,116,143,24,63,17,27,0.18,High
P53122,2024-04-23,2024-09-05,137,135,18,2,12,-2,0.44,High
P36334,2022-08-19,2022-12-12,94,115,16,48,5,21,0.12,Medium
P22748,2021-04-10,2021-11-08,237,212,28,2,13,-25,0.5,High
P33298,2022-04-30,2022-08-04,84,96,5,64,19,12,0.15,High
P35264,2022-07-11,2023-03-09,216,241,13,22,6,25,0.47,High
P37685,2022-10-08,2023-02-08,138,123,24,74,14,-15,0.5,High
P47203,2023-09-20,2024-05-14,208,237,18,20,13,29,0.26,High
P20289,2021-01-10,2021-07-01,181,172,24,53,4,-9,0.03,Low
P24355,2021-06-08,2022-03-29,237,294,25,9,16,57,0.49,High
P26871,2021-09-08,2021-12-26,137,109,18,95,10,-28,-0.02,Low
P21796,2021-03-06,2021-09-29,221,207,12,60,19,-14,0.03,High
P52149,2024-03-19,2024-07-02,67,105,24,12,8,38,-0.05,High
P33367,2022-05-03,2022-09-14,145,134,23,7,0,-11,0.34,High
P14593,2020-06-16,2021-02-25,229,254,16,78,18,25,0.28,High
P41988,2023-03-14,2023-06-22,66,100,21,21,11,34,0.21,High
P39748,2022-12-22,2023-05-13,142,142,15,20,18,0,0.56,High
P19829,2020-12-24,2021-06-06,171,164,11,94,19,-7,0.44,High
P57622,2024-10-05,2025-04-13,136,190,20,22,3,54,-0.09,High
P34522,2022-06-14,2022-12-19,187,188,22,60,13,1,0.26,High
P17354,2020-09-25,2021-02-09,160,137,24,82,7,-23,0.03,Low
P15659,2020-07-25,2021-03-07,200,225,29,66,15,25,0.44,High
P45567,2023-07-22,2024-02-09,150,202,29,10,3,52,0.58,High
P35324,2022-07-13,2023-03-11,188,241,13,13,9,53,0.4,High
P58104,2024-10-22,2025-05-14,208,204,13,90,12,-4,0.24,High
P48248,2023-10-28,2024-03-17,158,141,17,75,19,-17,0.21,High
P57140,2024-09-17,2024-12-30,63,104,27,35,19,41,0.22,High
P14446,2020-06-11,2020-09-14,120,95,21,64,18,-25,-0.06,High
P30137,2022-01-05,2022-07-05,196,181,28,19,19,-15,0.5,High
P35077,2022-07-04,2022-11-19,151,138,14,81,7,-13,-0.09,Low
P44637,2023-06-18,2024-01-06,165,202,29,19,0,37,0.28,High
P56612,2024-08-29,2025-02-28,170,183,17,7,16,13,-0.04,High
P27719,2021-10-09,2022-04-14,153,187,25,10,0,34,0.26,High
P39493,2022-12-13,2023-05-27,191,165,5,99,8,-26,0.52,High
P44679,2023-06-20,2023-11-28,133,161,22,52,10,28,-0.0,Medium
P15822,2020-07-31,2020-10-11,95,72,9,83,3,-23,0.29,High
P59814,2024-12-24,2025-06-07,137,165,17,97,18,28,0.02,High
P44207,2023-06-03,2023-10-24,85,143,10,24,14,58,0.28,High
P45239,2023-07-10,2023-12-06,154,149,27,3,11,-5,0.29,High
P27443,2021-09-29,2022-02-10,131,134,19,39,5,3,0.1,Low
P17349,2020-09-25,2021-02-10,127,138,20,72,4,11,0.31,High
P44581,2023-06-16,2023-10-14,81,120,7,87,2,39,0.06,High
P50612,2024-01-23,2024-04-16,61,84,18,17,11,23,0.14,High
P25825,2021-07-31,2022-01-21,145,174,27,60,8,29,0.21,High
P44783,2023-06-24,2024-01-02,206,192,16,68,11,-14,0.13,High
P14797,2020-06-24,2021-01-27,214,217,28,26,11,3,0.55,High
P47372,2023-09-26,2024-02-25,163,152,20,32,17,-11,-0.02,High
P34022,2022-05-27,2023-03-03,228,280,22,37,14,52,0.3,High
P55589,2024-07-22,2025-02-23,226,216,14,26,13,-10,0.11,High
P10833,2020-01-31,2020-04-17,104,77,10,75,3,-27,0.09,Low
P49149,2023-11-30,2024-02-15,107,77,6,4,10,-30,-0.03,Low
P58221,2024-10-27,2025-04-27,154,182,13,76,5,28,0.24,High
P16917,2020-09-09,2020-12-13,100,95,10,24,4,-5,0.07,Low
P23461,2021-05-06,2021-12-07,175,215,8,50,0,40,0.1,High
P25581,2021-07-23,2022-02-05,138,197,22,25,15,59,0.16,High
P29851,2021-12-25,2022-06-03,161,160,21,24,2,-1,0.31,High
P38753,2022-11-16,2023-04-09,123,144,15,18,11,21,0.13,High
P34120,2022-05-30,2022-11-17,120,171,13,72,4,51,0.45,High
P36984,2022-09-12,2022-12-28,70,107,19,57,4,37,0.59,High
P17326,2020-09-24,2021-04-12,212,200,14,2,12,-12,0.47,High
P45292,2023-07-12,2023-12-10,171,151,21,25,16,-20,0.03,High
P18304,2020-10-30,2021-03-06,75,127,14,15,19,52,0.41,High
P38918,2022-11-22,2023-06-28,169,218,19,23,8,49,0.53,High
P26462,2021-08-24,2021-12-27,104,125,10,26,17,21,0.17,High
P11562,2020-02-27,2020-08-30,164,185,6,93,6,21,0.07,Medium
P25678,2021-07-26,2022-04-23,233,271,11,42,9,38,0.08,High
P28699,2021-11-13,2022-02-28,65,107,7,91,5,42,0.56,High
P34304,2022-06-06,2022-08-03,60,58,15,18,8,-2,0.54,High
P24618,2021-06-17,2022-02-14,211,242,5,24,17,31,0.34,High
P47658,2023-10-07,2024-03-14,167,159,27,70,0,-8,0.23,High
P56803,2024-09-05,2025-06-02,213,270,24,79,13,57,-0.01,High
P27502,2021-10-01,2022-03-13,156,163,24,13,3,7,0.56,High
P59120,2024-11-28,2025-08-18,231,263,22,34,15,32,0.11,High
P30228,2022-01-08,2022-05-29,117,141,18,94,6,24,0.3,High
P33875,2022-05-21,2023-02-23,234,278,6,63,12,44,0.08,High
P25498,2021-07-19,2021-11-19,151,123,13,31,18,-28,0.51,High
P12351,2020-03-26,2020-06-06,71,72,20,58,16,1,0.41,High
P59241,2024-12-03,2025-06-20,192,199,16,98,12,7,0.14,High
P36715,2022-09-02,2022-11-21,62,80,24,97,15,18,0.54,High
P18126,2020-10-23,2021-08-09,235,290,6,56,3,55,0.51,High
P47204,2023-09-20,2024-04-23,160,216,25,80,16,56,0.14,High
P43226,2023-04-28,2023-06-16,76,49,23,85,6,-27,0.46,High
P48418,2023-11-04,2024-05-18,137,196,29,55,18,59,0.54,High
P40929,2023-02-03,2023-08-08,216,186,23,70,2,-30,-0.04,Low
P10877,2020-02-02,2020-06-11,76,130,7,78,15,54,-0.01,High
P32048,2022-03-16,2022-09-27,224,195,21,68,6,-29,0.01,Low
P17733,2020-10-09,2021-05-05,214,208,13,87,10,-6,0.14,Medium
P50863,2024-02-01,2024-08-24,166,205,5,81,15,39,0.47,High
P32487,2022-04-01,2022-07-17,104,107,19,16,10,3,0.2,Medium
P58330,2024-10-31,2025-02-14,76,106,13,36,12,30,-0.02,High
P11922,2020-03-11,2020-05-19,61,69,14,49,2,8,0.31,High
P44482,2023-06-13,2023-09-14,114,93,5,45,0,-21,0.5,High
P38365,2022-11-01,2023-03-08,153,127,17,38,5,-26,0.19,Medium
P44580,2023-06-16,2023-10-26,85,132,24,33,4,47,0.41,High
P39753,2022-12-22,2023-06-24,130,184,17,37,18,54,0.38,High
P50296,2024-01-11,2024-06-02,105,143,13,45,18,38,0.42,High
P14621,2020-06-17,2020-12-28,157,194,17,10,8,37,0.36,High
P11890,2020-03-10,2020-06-26,109,108,16,51,14,-1,0.3,High
P54584,2024-06-16,2025-02-13,208,242,11,23,19,34,0.56,High
P58225,2024-10-27,2025-03-18,118,142,6,24,9,24,0.59,High
P20465,2021-01-17,2021-08-18,187,213,19,15,12,26,0.36,High
P51725,2024-03-03,2024-07-21,145,140,15,74,0,-5,-0.06,Low
P48900,2023-11-21,2024-01-22,64,62,24,44,4,-2,0.37,High
P57673,2024-10-07,2025-05-31,178,236,11,99,15,58,0.09,High
P17140,2020-09-17,2020-11-30,78,74,13,83,16,-4,0.04,High
P11957,2020-03-12,2020-07-17,153,127,14,48,5,-26,0.22,High
P54131,2024-05-30,2024-12-13,184,197,8,2,8,13,0.53,High
P22035,2021-03-15,2021-11-28,202,258,15,98,13,56,0.3,High
P21411,2021-02-20,2021-04-14,68,53,9,30,16,-15,0.35,High
P51586,2024-02-27,2024-08-27,198,182,18,2,0,-16,0.18,Medium
P35718,2022-07-28,2022-11-26,109,121,11,77,3,12,0.55,High
P18266,2020-10-28,2021-04-12,144,166,10,80,1,22,0.58,High
P52340,2024-03-26,2024-08-05,90,132,29,41,12,42,0.1,High
P50026,2024-01-01,2024-07-13,168,194,22,88,6,26,0.22,High
P16416,2020-08-22,2020-12-08,98,108,13,70,16,10,0.28,High
P52925,2024-04-16,2024-10-18,188,185,13,74,14,-3,0.19,High
P31631,2022-02-28,2022-11-30,238,275,28,17,1,37,0.34,High
P22332,2021-03-26,2021-06-11,82,77,17,58,1,-5,0.59,High
P25412,2021-07-16,2022-03-28,235,255,27,20,10,20,0.27,High
P42194,2023-03-21,2023-08-05,142,137,15,14,0,-5,0.48,High
P40779,2023-01-29,2023-06-10,147,132,22,73,6,-15,0.46,High
P20065,2021-01-02,2021-04-21,96,109,5,78,3,13,-0.05,Medium
P41093,2023-02-09,2023-08-03,159,175,5,74,16,16,0.58,High
P15360,2020-07-14,2021-01-11,163,181,5,29,8,18,-0.04,Medium
P39134,2022-11-29,2023-08-19,215,263,5,70,1,48,0.16,High
P22483,2021-03-31,2021-08-29,159,151,6,70,1,-8,0.01,Low
P19890,2020-12-27,2021-05-04,73,128,16,35,5,55,-0.08,High
P47957,2023-10-18,2024-04-14,191,179,6,75,10,-12,0.4,High
P47152,2023-09-18,2023-12-11,102,84,27,11,12,-18,0.3,High
P30948,2022-02-04,2022-06-03,143,119,26,12,0,-24,0.41,High
P20176,2021-01-06,2021-03-17,85,70,13,7,9,-15,0.32,High
P17444,2020-09-28,2021-02-08,103,133,8,33,19,30,0.04,High
P31340,2022-02-18,2022-09-02,221,196,10,55,2,-25,0.23,High
P55536,2024-07-21,2025-01-18,162,181,8,37,18,19,0.45,High
P48806,2023-11-18,2024-06-06,198,201,6,30,15,3,0.36,High
P10587,2020-01-22,2020-05-15,133,114,11,30,17,-19,0.07,High
P48621,2023-11-11,2024-06-25,239,227,17,18,14,-12,-0.06,High
P39816,2022-12-24,2023-06-15,173,173,22,2,11,0,0.57,High
P50914,2024-02-03,2024-06-22,113,140,12,5,3,27,-0.04,Medium
P52951,2024-04-17,2024-10-28,208,194,13,44,3,-14,0.06,Low
P31526,2022-02-25,2022-04-08,65,42,6,51,9,-23,-0.07,Low
P11126,2020-02-11,2020-08-27,196,198,12,42,16,2,-0.09,High
P37780,2022-10-11,2023-06-25,206,257,13,34,16,51,0.1,High
P19790,2020-12-23,2021-07-24,239,213,14,74,9,-26,0.53,High
P13240,2020-04-28,2020-09-28,143,153,21,35,1,10,0.17,Medium
P31132,2022-02-10,2022-08-25,183,196,15,69,12,13,0.19,High
P52478,2024-03-31,2024-08-01,138,123,7,68,3,-15,0.46,High
P40746,2023-01-27,2023-09-10,202,226,24,48,13,24,0.49,High
P21024,2021-02-06,2021-06-20,111,134,25,75,13,23,0.53,High
P38903,2022-11-21,2023-05-30,131,190,21,1,12,59,0.06,High
P46858,2023-09-08,2024-01-03,119,117,24,74,3,-2,0.04,Low
P19585,2020-12-16,2021-08-03,197,230,7,83,12,33,0.13,High
P58776,2024-11-16,2025-07-02,211,228,21,65,6,17,0.37,High
P22253,2021-03-23,2021-10-16,235,207,5,21,9,-28,0.11,Medium
P19783,2020-12-23,2021-07-29,227,218,20,94,5,-9,0.38,High
P18298,2020-10-30,2021-06-28,216,241,11,49,15,25,0.14,High
P37820,2022-10-13,2023-07-17,234,277,8,47,15,43,0.03,High
P31907,2022-03-11,2022-08-03,172,145,15,72,17,-27,0.04,High
P50520,2024-01-19,2024-07-22,171,185,7,37,14,14,0.03,High
P31690,2022-03-03,2022-07-21,138,140,25,61,2,2,-0.04,Low
P15488,2020-07-19,2020-12-16,116,150,11,39,0,34,0.4,High
P10433,2020-01-16,2020-09-06,188,234,10,70,7,46,-0.01,High
P54996,2024-07-01,2024-12-15,169,167,23,20,14,-2,0.35,High
P10801,2020-01-30,2020-09-16,177,230,28,89,9,53,0.38,High
P35119,2022-07-06,2023-02-22,220,231,16,90,13,11,0.34,High
P32825,2022-04-13,2022-06-22,64,70,24,62,5,6,0.42,High
P35964,2022-08-06,2023-04-05,235,242,17,24,10,7,0.21,High
P32439,2022-03-30,2022-11-26,233,241,12,49,0,8,0.37,High
P30094,2022-01-03,2022-05-04,81,121,24,20,8,40,0.51,High
P29025,2021-11-25,2022-07-22,205,239,23,73,7,34,0.11,High
P36828,2022-09-06,2022-11-24,64,79,22,26,8,15,0.51,High
P22471,2021-03-31,2021-11-09,176,223,29,90,12,47,0.28,High
P58623,2024-11-10,2025-03-10,117,120,8,85,8,3,-0.07,Low
P54771,2024-06-23,2024-08-29,89,67,26,68,4,-22,0.3,High
P38563,2022-11-09,2023-02-09,61,92,16,75,15,31,0.46,High
P26902,2021-09-09,2022-06-01,231,265,19,36,3,34,-0.04,High
P54789,2024-06-23,2024-12-01,158,161,21,23,17,3,0.28,High
P52590,2024-04-04,2024-05-11,64,37,23,52,12,-27,0.56,High
P55827,2024-07-31,2025-03-27,187,239,6,17,7,52,0.29,High
P26799,2021-09-05,2022-02-27,126,175,25,89,7,49,0.29,High
P45005,2023-07-02,2023-11-19,144,140,26,24,14,-4,0.58,High
P10040,2020-01-02,2020-04-26,80,115,8,11,6,35,0.43,High
P11212,2020-02-14,2020-08-06,174,174,9,43,11,0,0.35,High
P48972,2023-11-24,2024-04-06,123,134,28,37,17,11,0.2,High
P54179,2024-06-01,2024-07-31,66,60,5,3,15,-6,0.3,High
P39257,2022-12-04,2023-07-31,233,239,19,27,10,6,0.07,Low
